,name,vocation,level,world,experience,world_type,ingestion_time,ingestion_date,source_system,batch_id
51304,Necardo,paladin,331,terribra,595175386,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51305,Necatii Arabaci,monk,9,terribra,6731,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51306,Neem Zao,royal paladin,746,terribra,6864846057,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51307,Nei Terribra,monk,10,terribra,11675,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51308,Nem Zappy Matta,exalted monk,227,terribra,191928536,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51309,Nenemzin,royal paladin,326,terribra,569469582,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51310,Nenemzin Il,royal paladin,391,terribra,982193270,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51311,Nenyzera,royal paladin,284,terribra,376079204,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51312,Neo Silver Plate,knight,334,terribra,613984358,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51313,Neowi Atum,royal paladin,413,terribra,1164272748,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51314,Nerffado,master sorcerer,1594,terribra,67259512477,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51315,Neriton,paladin,302,terribra,454087759,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51316,Netoshow,master sorcerer,625,terribra,4045088508,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51317,Netto Slayer,knight,359,terribra,758397853,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51318,Nettok,elite knight,648,terribra,4503489972,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51319,Neutrozi Fofuozi,none,17,terribra,67810,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51320,Nevava,elder druid,1011,terribra,17165469346,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51321,Neve Historia Linda,druid,323,terribra,553388855,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51322,Neveszin,royal paladin,845,terribra,9999345145,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51323,Nevic,none,12,terribra,19013,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51324,Nick Kyrgios,knight,363,terribra,784251376,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51325,Nicks of Darks,master sorcerer,412,terribra,1156579279,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51326,Nierstalas Olath,royal paladin,301,terribra,449394159,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51327,Night Defender Edu,elder druid,331,terribra,595127583,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51328,Night Defender Rec,sorcerer,309,terribra,484498477,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51329,Nightkiing,royal paladin,750,terribra,6975353424,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51330,Nightmare Xed,royal paladin,315,terribra,512037065,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51331,Nightmare Zabojca,knight,614,terribra,3821219928,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51332,Niikeziim,elite knight,310,terribra,491106011,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51333,Niikeziim Puff,royal paladin,387,terribra,956869891,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51334,Nik Rushback,druid,416,terribra,1190601126,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51335,Nikan Rookslayer,none,13,terribra,24815,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51336,Nikon Arak,monk,11,terribra,13259,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51337,Nimex Koria,none,25,terribra,209313,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51338,Nino Macabrando,master sorcerer,290,terribra,400035668,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51339,Nixon Bones,master sorcerer,468,terribra,1686858158,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51340,Niznaul,monk,8,terribra,5241,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51341,Nizofissura Dark Monge,monk,10,terribra,10114,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51342,Nobideavy Dard,exalted monk,53,terribra,2217388,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51343,Nobruzik Godhands,druid,533,terribra,2506366038,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51344,Nobruzik Rich,paladin,326,terribra,567965113,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51345,Noia Monk,exalted monk,55,terribra,2503966,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51346,Nokez,knight,362,terribra,783723154,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51347,Nola Thores,royal paladin,479,terribra,1818301215,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51348,Nomaux,monk,23,terribra,162900,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51349,Nomelembro,none,20,terribra,107707,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51350,Norepi,none,10,terribra,9937,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51351,Nosouls,royal paladin,328,terribra,581954349,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51352,Nowobogacki,royal paladin,1323,terribra,38431901720,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51353,Nugus Spyker,none,8,terribra,6289,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51354,Nuka Rodir,none,13,terribra,27899,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51355,Nunkan,monk,10,terribra,10774,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51356,Nutri Stein,master sorcerer,318,terribra,528413154,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51357,Nvo,none,34,terribra,551598,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51358,Nvrtleb,paladin,445,terribra,1452370944,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51359,Nyddo Snodama,sorcerer,355,terribra,739259714,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51360,Nyh Warwin,druid,338,terribra,635623285,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51361,Nyh Warz,druid,394,terribra,1010655935,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51362,Nynho Abandonado,sorcerer,325,terribra,565688267,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51363,Nywan Forever,elite knight,1032,terribra,18235601231,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51364,Nywan Jinturvive,elder druid,648,terribra,4510292760,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51365,Obezo full Rage,knight,302,terribra,450917691,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51366,Obrabo Do Mega,knight,577,terribra,3182046537,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51367,Obrabo Monk,monk,8,terribra,5044,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51368,Obscubby dubby,monk,8,terribra,5417,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51369,Occulter Mage,master sorcerer,778,terribra,7808837341,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51370,Occulter Monk,monk,11,terribra,14732,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51371,Ogait Ox,knight,303,terribra,455809003,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51372,Oganessonio Blues voice,master sorcerer,293,terribra,412449693,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51373,Okotok Monk,monk,8,terribra,5175,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51374,Okz Myth,elder druid,322,terribra,550140647,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51375,Ol Gwaha,master sorcerer,316,terribra,516867357,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51376,Old Meroveu,none,14,terribra,32513,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51377,Old Sunday,none,20,terribra,108883,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51378,Older Mestre,master sorcerer,467,terribra,1680261882,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51379,Older Oroshi,royal paladin,498,terribra,2041602686,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51380,Olis Rocha,knight,371,terribra,838810644,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51381,Oliveiiras,elite knight,1089,terribra,21441944679,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51382,Olivinhos,elite knight,825,terribra,9299540919,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51383,Ollie The Cat,master sorcerer,616,terribra,3868052447,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51384,Olywyzawzzk,sorcerer,450,terribra,1504539137,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51385,Onda galuda cheirosa,elder druid,611,terribra,3776005105,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51386,Onivres,none,32,terribra,496601,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51387,Onszin Crebin,master sorcerer,410,terribra,1132650166,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51388,Opallao,royal paladin,386,terribra,950843087,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51389,Opz in,elite knight,751,terribra,7028060279,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51390,Orcluu Charlovinha Aesir,master sorcerer,318,terribra,526881548,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51391,Orcluu Drogonzord,master sorcerer,456,terribra,1562717758,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51392,Orcluzin Agoniado,monk,15,terribra,44422,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51393,Ordon Shynonsa,druid,401,terribra,1062735027,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51394,Orelhaa,druid,420,terribra,1225711301,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51395,Orochimonk,monk,8,terribra,5721,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51396,Oscara do limao,elite knight,325,terribra,562060714,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51397,Ostentabomber,master sorcerer,292,terribra,409948430,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51398,Ostentinha,royal paladin,296,terribra,426987221,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51399,Otnerazal Odrog,sorcerer,295,terribra,421238323,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51400,Ou Cleide,monk,9,terribra,7041,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51401,Ovatsug Tirano,royal paladin,585,terribra,3314621601,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51402,Paacheco,sorcerer,550,terribra,2747546355,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51403,Pabliits,royal paladin,313,terribra,502342221,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51404,Pacifico Demasiado,druid,330,terribra,588155681,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51405,Padilha,royal paladin,549,terribra,2728679775,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51406,Padylha,elite knight,405,terribra,1095341553,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51407,Pai dos zenho,knight,409,terribra,1126447313,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51408,Pailita,monk,11,terribra,15984,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51409,Painus,elder druid,734,terribra,6539408209,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51410,Painuz,knight,688,terribra,5387937092,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51411,Pajeshoww,elite knight,582,terribra,3266404537,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51412,Pala Joe,royal paladin,916,terribra,12739591226,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51413,Paladin picadilha,paladin,281,terribra,365478203,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51414,Palito Com Classe,royal paladin,318,terribra,525979096,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51415,Palito Nakara,paladin,299,terribra,437103448,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51416,Pallmeiras naotem Mundiiall,royal paladin,798,terribra,8430750637,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51417,Palmeiras nothave world,monk,15,terribra,46806,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51418,Pan Chie,master sorcerer,377,terribra,884554773,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51419,Panchen Lama,monk,9,terribra,7111,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51420,Panda Ktchorro,druid,418,terribra,1200665713,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51421,Panda Warmode,sorcerer,519,terribra,2304774104,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51422,Panelinha Aldeota,royal paladin,527,terribra,2414125524,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51423,Panzer Detonao,royal paladin,290,terribra,400900750,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51424,Pao Com Moollho,elite knight,308,terribra,478935542,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51425,Paozinho Paralyze,druid,360,terribra,766623594,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51426,Papi Zed,elder druid,336,terribra,621434128,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51427,Papitones,elite knight,307,terribra,473300338,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51428,Paraibaa,royal paladin,397,terribra,1028785476,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51429,Paraliszow,elite knight,318,terribra,528394828,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51430,Parmegi Ana,none,9,terribra,7523,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51431,Pastel com Jaba,elder druid,366,terribra,804722790,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51432,Pastor Ryne,master sorcerer,403,terribra,1078182825,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51433,Pasz Monk,exalted monk,375,terribra,866777038,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51434,Patientus,monk,8,terribra,5458,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51435,Pato Agoniado,royal paladin,624,terribra,4030020930,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
51436,Pato Ek,elite knight,316,terribra,516290298,Retro Hardcore PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
