,name,vocation,world,skill_level,category,ingestion_time,ingestion_date,source_system,batch_id
9218,Wujku,master sorcerer,secura,128,Magic Level,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9219,Wusko,exalted monk,secura,110,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9220,Xarkost Eilia,royal paladin,secura,135,Distance Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9221,Xensy,elite knight,secura,129,Axe Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9222,Xivi Pall,royal paladin,secura,135,Distance Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9223,Xylerio,royal paladin,secura,134,Distance Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9224,Yrza,elite knight,secura,131,Sword Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9225,Yunski,royal paladin,secura,141,Distance Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9226,Yuukicia,exalted monk,secura,115,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9227,Zarakson,royal paladin,secura,138,Distance Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9228,Zbyszko Wojownik,elite knight,secura,132,Sword Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9229,Zith Lamia,elite knight,secura,132,Sword Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9230,Zorro Tomas,elite knight,secura,128,Axe Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9231,Zunarelli Di Pirituba,royal paladin,secura,135,Distance Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9232,Guatic Atrasado,exalted monk,luzibra,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9233,Gurizinho Poderoso,exalted monk,luzibra,115,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9234,Bahamas Sewn,royal paladin,dia,134,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9235,Ballin Zero,royal paladin,dia,139,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9236,Bazylionek,elite knight,dia,125,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9237,Beczo,elite knight,dia,134,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9238,Bezwstydnyy,exalted monk,dia,113,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9239,Blvcku,royal paladin,dia,136,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9240,Bury Kosac,exalted monk,dia,115,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9241,Caua na biao,master sorcerer,dia,135,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9242,Darihs,exalted monk,dia,112,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9243,Dencik,master sorcerer,dia,128,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9244,Don Kamizi,elite knight,dia,133,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9245,Egzorcysta Mononoke,exalted monk,dia,109,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9246,Fab Maul,elite knight,dia,127,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9247,Fistopher Zen,exalted monk,dia,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9248,Galba,exalted monk,dia,120,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9249,Gisi ek,elite knight,dia,128,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9250,Goggs,exalted monk,dia,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9251,Gowarender,exalted monk,dia,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9252,Growlie,exalted monk,dia,121,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9253,Grzeh from Nebula,exalted monk,dia,111,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9254,Hertos Monk,exalted monk,dia,115,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9255,Hexamir,exalted monk,dia,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9256,Huga Dari,royal paladin,dia,136,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9257,Itz Naandi,elite knight,dia,130,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9258,Jinbesan,master sorcerer,dia,133,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9259,Johatsu,elite knight,dia,130,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9260,Ketharia,exalted monk,dia,109,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9261,Kic Kicek,exalted monk,dia,115,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9262,Kiddoseq,exalted monk,dia,109,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9263,Lilla Mio,exalted monk,dia,111,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9264,Loniowsky,royal paladin,dia,137,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9265,Meexi,royal paladin,dia,136,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9266,Misza Khalifa,master sorcerer,dia,127,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9267,Mnichu Najkon,exalted monk,dia,116,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9268,Mythical Punch,exalted monk,dia,115,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9269,Nep Nepek,elite knight,dia,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9270,Nosoull,elite knight,dia,132,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9271,Papryka Jab,exalted monk,dia,113,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9272,Pelny Spell,exalted monk,dia,109,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9273,Quendi Galadriela,monk,dia,115,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9274,Reed Ian,elite knight,dia,135,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9275,Ryc Ek,elite knight,dia,130,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9276,Shoupi,royal paladin,dia,135,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9277,Si lent,exalted monk,dia,109,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9278,Streamer Matlife,exalted monk,dia,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9279,Szponciatko,master sorcerer,dia,128,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9280,Toxic Jakub,elite knight,dia,129,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9281,Tworzymir,exalted monk,dia,111,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9282,Wiego Diego,exalted monk,dia,114,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9283,Yolhe,exalted monk,dia,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9284,Yundyaser,exalted monk,dia,117,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
9285,Alekz,elite knight,xymera,131,Axe Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9286,Angelito Bifestinha,exalted monk,xymera,114,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9287,Don Victtor Millonetta,elite knight,xymera,127,Club Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9288,Drogo Morningstar,elite knight,xymera,129,Axe Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9289,Ennsage,exalted monk,xymera,110,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9290,General Ancor,exalted monk,xymera,109,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9291,Gyngka,exalted monk,xymera,118,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9292,Jamonk Trapz,exalted monk,xymera,117,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9293,Ma Ireri,elite knight,xymera,130,Axe Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9294,Mu Lee,exalted monk,xymera,116,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9295,Omel The Cholo,royal paladin,xymera,135,Distance Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9296,Otti Ek,elite knight,xymera,131,Sword Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9297,Poni,elite knight,xymera,130,Sword Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9298,Quesillito On Runera,exalted monk,xymera,110,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9299,Rydei Khan,exalted monk,xymera,109,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9300,Sacred Larasz,exalted monk,xymera,117,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9301,Saga iluminado,exalted monk,xymera,120,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9302,Shum Privet,exalted monk,xymera,112,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9303,Yellow Kid Weil,master sorcerer,xymera,128,Magic Level,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9304,Ahoky,master sorcerer,solidera,132,Magic Level,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9305,Aler Tius,elite knight,solidera,132,Sword Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9306,Arcangel Miguelito,elite knight,solidera,129,Club Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9307,Asb'el,master sorcerer,solidera,132,Magic Level,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9308,Aspharoth,elite knight,solidera,128,Axe Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9309,Astromeliaa,exalted monk,solidera,128,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9310,Beltenebros,elite knight,solidera,130,Sword Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9311,Benji maxs,elite knight,solidera,136,Axe Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9312,Bonkler,exalted monk,solidera,117,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9313,Broglio,elite knight,solidera,130,Sword Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9314,Bryan Mort,master sorcerer,solidera,128,Magic Level,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9315,Buzzfreak,knight,solidera,124,Shielding,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9316,Chaparro Cuatroveinte,royal paladin,solidera,134,Distance Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9317,Coatl,elite knight,solidera,139,Axe Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9318,Cocusama,master sorcerer,solidera,134,Magic Level,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9319,Corrupted Aly,elite knight,solidera,126,Club Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9320,Corrupted Legolaf,royal paladin,solidera,135,Distance Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9321,Cyrion The Paladin,paladin,solidera,134,Distance Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9322,Damzek Arrogante,master sorcerer,solidera,131,Magic Level,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9323,Daryn Rider,master sorcerer,solidera,133,Magic Level,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9324,Davidinator,elite knight,solidera,115,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9325,Don Saulinm,master sorcerer,solidera,133,Magic Level,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9326,Drackken Shakalozo,master sorcerer,solidera,127,Magic Level,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9327,El Diez,elite knight,solidera,125,Club Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9328,Elgyn Phoenix,elite knight,solidera,137,Sword Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9329,Eliasxd,elite knight,solidera,130,Club Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9330,Er Wings,elite knight,solidera,133,Sword Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9331,Eylithz,elite knight,solidera,133,Sword Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9332,Fe No,elite knight,solidera,130,Sword Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9333,Firewalk,master sorcerer,solidera,127,Magic Level,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9334,Flo Ri Da,exalted monk,solidera,110,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9335,Gahmer,elite knight,solidera,129,Axe Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9336,Ghost of Chimera,royal paladin,solidera,136,Distance Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9337,Goyosensei,elite knight,solidera,125,Club Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9338,Grav Basher,elite knight,solidera,125,Club Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9339,Grav Buddha,exalted monk,solidera,113,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9340,Gugazen,elite knight,solidera,128,Club Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9341,Gumis,elite knight,solidera,129,Club Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9342,Huguito Bhozs,exalted monk,solidera,111,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9343,Igualito,knight,solidera,128,Axe Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9344,Invalidin,elite knight,solidera,128,Axe Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9345,Itsmaka,elite knight,solidera,131,Club Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9346,Jamonsz,elite knight,solidera,125,Club Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9347,Jerusman,knight,solidera,130,Axe Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9348,Johanz,elite knight,solidera,132,Sword Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9349,Jordan Style,elite knight,solidera,125,Club Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9350,Kakuzaiy,elite knight,solidera,128,Club Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9351,Kasey Rose,master sorcerer,solidera,129,Magic Level,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9352,Khalordon,paladin,solidera,134,Distance Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9353,King hso,elite knight,solidera,131,Sword Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9354,Lovexd,elite knight,solidera,133,Axe Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9355,Lovexd Bombinha,master sorcerer,solidera,132,Magic Level,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9356,Lula Petit,elite knight,solidera,126,Club Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9357,Majowe,elite knight,solidera,130,Sword Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9358,Malandroxo,exalted monk,solidera,117,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9359,Mano The Great,elite knight,solidera,130,Club Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9360,Merlin Krash,exalted monk,solidera,115,Fist Fighting,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
9361,Mighty Carlos,master sorcerer,solidera,129,Magic Level,2026-01-12 23:40:38.539845,2026-01-12,highscore_tibia_page,47795c18-bbdf-4c6d-a617-e19030cb8a5f
