,rank,name,world,vocation,level,experience,world_type,updated_at
16418,16419,Dankamonk,astera,exalted monk,388,964892565,Optional PvP,2026-01-20 22:59:57.042544
16419,16420,Kareher Garis,zunera,elder druid,388,960499588,Hardcore PvP,2026-01-20 22:59:57.042544
16420,16421,Sleepy Mnicch,noctalia,exalted monk,388,962539845,Open PvP,2026-01-20 22:59:57.042544
16421,16422,Edu Teco,penumbra,royal paladin,388,962378677,Retro Open PvP,2026-01-20 22:59:57.042544
16422,16423,Chra Naynelleox,retalia,sorcerer,388,961083277,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16423,16424,Magikrp,retalia,royal paladin,388,965687081,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16424,16425,Przymykacz Nexois,retalia,elite knight,388,962632299,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16425,16426,Andrzej Devil,monstera,royal paladin,388,964258315,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16426,16427,Carsonator,monstera,royal paladin,388,965839377,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16427,16428,Druid Siyo,monstera,elder druid,388,960420818,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16428,16429,Og Jawsh,monstera,elite knight,388,960743698,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16429,16430,Retroking Big Bossok,monstera,royal paladin,388,962192614,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16430,16431,Tanyazs Kyle,monstera,elder druid,388,960676369,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16431,16432,Tato Corleone,gladibra,elder druid,388,960067265,Retro Open PvP,2026-01-20 22:59:57.042544
16432,16433,Xoro Motas,gladibra,paladin,388,964344278,Retro Open PvP,2026-01-20 22:59:57.042544
16433,16434,Iluminalien Zion,firmera,master sorcerer,388,960659758,Retro Open PvP,2026-01-20 22:59:57.042544
16434,16435,Knom Ruler,havera,exalted monk,388,958586603,Open PvP,2026-01-20 22:59:57.042544
16435,16436,Watchaman,eclipta,elder druid,388,961737302,Retro Open PvP,2026-01-20 22:59:57.042544
16436,16437,Arqueira de Libra,lutabra,royal paladin,388,959894612,Retro Open PvP,2026-01-20 22:59:57.042544
16437,16438,Leo Stussy,lutabra,master sorcerer,388,964792964,Retro Open PvP,2026-01-20 22:59:57.042544
16438,16439,Extendo Draco Skurrnig,zuna,elder druid,388,960995782,Hardcore PvP,2026-01-20 22:59:57.042544
16439,16440,Activist,monstera,master sorcerer,388,959104074,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16440,16441,Ragna Thyra,monstera,elite knight,388,960375694,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16441,16442,Alexxstra,epoca,master sorcerer,388,959598378,Retro Open PvP,2026-01-20 22:59:57.042544
16442,16443,Nice Bomb,epoca,elder druid,388,964422187,Retro Open PvP,2026-01-20 22:59:57.042544
16443,16444,Rattata Jonesward,epoca,master sorcerer,388,959281410,Retro Open PvP,2026-01-20 22:59:57.042544
16444,16445,Rxcky,epoca,elder druid,388,962562016,Retro Open PvP,2026-01-20 22:59:57.042544
16445,16446,Boolong,terribra,elite knight,388,961401343,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16446,16447,Colt Jones,terribra,elite knight,388,965033883,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16447,16448,Garitres Brutal,terribra,sorcerer,388,958731617,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16448,16449,Monk Katatreko,ourobra,exalted monk,388,959088641,Open PvP,2026-01-20 22:59:57.042544
16449,16450,Beecki Monk,quelibra,exalted monk,388,958858148,Open PvP,2026-01-20 22:59:57.042544
16450,16451,Mon Kii Nhoo,quelibra,exalted monk,388,961586829,Open PvP,2026-01-20 22:59:57.042544
16451,16452,Elvi cho,tornabra,exalted monk,387,955114568,Open PvP,2026-01-20 22:59:57.042544
16452,16453,King Wolfy,zunera,elite knight,387,953555419,Hardcore PvP,2026-01-20 22:59:57.042544
16453,16454,Lanipafo,zunera,royal paladin,387,953714790,Hardcore PvP,2026-01-20 22:59:57.042544
16454,16455,Saci Pelelle,zunera,knight,387,951623532,Hardcore PvP,2026-01-20 22:59:57.042544
16455,16456,Ded iin,retalia,royal paladin,387,956008375,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16456,16457,Sjukaste Paralyzarn,retalia,elder druid,387,952424716,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16457,16458,Blessillo,monstera,elder druid,387,954630941,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16458,16459,Bombchar Fullwar,monstera,master sorcerer,387,953119968,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16459,16460,Decimus Jack,monstera,elder druid,387,954294689,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16460,16461,Fransszc,monstera,elite knight,387,957031023,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16461,16462,Mandatory Vaccineex,monstera,elite knight,387,953269893,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16462,16463,Whyot The Zealot,monstera,elite knight,387,951284340,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16463,16464,Monk Alto,hostera,exalted monk,387,953058936,Open PvP,2026-01-20 22:59:57.042544
16464,16465,Lorinzk,gladibra,master sorcerer,387,951822053,Retro Open PvP,2026-01-20 22:59:57.042544
16465,16466,Osik Myrmidon,gladibra,elder druid,387,957692598,Retro Open PvP,2026-01-20 22:59:57.042544
16466,16467,Palda Encostado,gladibra,elder druid,387,954200667,Retro Open PvP,2026-01-20 22:59:57.042544
16467,16468,Zyan Atacante,gladibra,master sorcerer,387,954975565,Retro Open PvP,2026-01-20 22:59:57.042544
16468,16469,Maniek Dibamba,eclipta,druid,387,953027985,Retro Open PvP,2026-01-20 22:59:57.042544
16469,16470,Toxic Gilet,eclipta,royal paladin,387,951245801,Retro Open PvP,2026-01-20 22:59:57.042544
16470,16471,Szymorai,victoris,exalted monk,387,951899491,Open PvP,2026-01-20 22:59:57.042544
16471,16472,Smashing Monk,tempestera,exalted monk,387,955082515,Retro Open PvP,2026-01-20 22:59:57.042544
16472,16473,Eiwaz,firmera,elder druid,387,952124741,Retro Open PvP,2026-01-20 22:59:57.042544
16473,16474,Shard Vii,eclipta,elder druid,387,951553410,Retro Open PvP,2026-01-20 22:59:57.042544
16474,16475,Hinahina,wintera,exalted monk,387,952396090,Open PvP,2026-01-20 22:59:57.042544
16475,16476,Kiska,victoris,exalted monk,387,955269100,Open PvP,2026-01-20 22:59:57.042544
16476,16477,Eleceene Lyney,lutabra,druid,387,951305181,Retro Open PvP,2026-01-20 22:59:57.042544
16477,16478,Fokyo,lutabra,druid,387,952760172,Retro Open PvP,2026-01-20 22:59:57.042544
16478,16479,Johnga Vittar,lutabra,royal paladin,387,954766639,Retro Open PvP,2026-01-20 22:59:57.042544
16479,16480,Reida Luciokilor,lutabra,elder druid,387,957156401,Retro Open PvP,2026-01-20 22:59:57.042544
16480,16481,Zahyala,lutabra,royal paladin,387,956010306,Retro Open PvP,2026-01-20 22:59:57.042544
16481,16482,Aivenzor,zuna,elite knight,387,954998836,Hardcore PvP,2026-01-20 22:59:57.042544
16482,16483,Dizznottz,monstera,royal paladin,387,957671399,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16483,16484,Kuzsdioiopeojr Dlzizedoierz,epoca,elder druid,387,957896614,Retro Open PvP,2026-01-20 22:59:57.042544
16484,16485,Lady Buri,epoca,sorcerer,387,954615697,Retro Open PvP,2026-01-20 22:59:57.042544
16485,16486,Followzek,terribra,knight,387,955111573,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16486,16487,King Tochiky,terribra,elite knight,387,954167622,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16487,16488,Niikeziim Puff,terribra,royal paladin,387,956869891,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16488,16489,Supremo Danzin,terribra,master sorcerer,387,952074232,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16489,16490,Ruliy,tempestera,master sorcerer,386,950122887,Retro Open PvP,2026-01-20 22:59:57.042544
16490,16491,Shear Open Hand,ombra,exalted monk,386,943892172,Open PvP,2026-01-20 22:59:57.042544
16491,16492,Stanley Rhain,zunera,elite knight,386,950312960,Hardcore PvP,2026-01-20 22:59:57.042544
16492,16493,Ohmmm,wintera,exalted monk,386,945251531,Open PvP,2026-01-20 22:59:57.042544
16493,16494,Awod rektt,firmera,royal paladin,386,950448702,Retro Open PvP,2026-01-20 22:59:57.042544
16494,16495,Cobra Patrol,firmera,elder druid,386,947439065,Retro Open PvP,2026-01-20 22:59:57.042544
16495,16496,Killer Brick,firmera,royal paladin,386,948295966,Retro Open PvP,2026-01-20 22:59:57.042544
16496,16497,Cogiox,retalia,master sorcerer,386,947927199,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16497,16498,Dziurex,retalia,master sorcerer,386,947895622,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16498,16499,Fenixzinks,retalia,master sorcerer,386,948986458,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16499,16500,Park Sniper Chutacoitado,retalia,royal paladin,386,944700048,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16500,16501,Mandatory Vacciinneex,monstera,sorcerer,386,949428541,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16501,16502,Er Fisto,thyria,exalted monk,386,946379764,Open PvP,2026-01-20 22:59:57.042544
16502,16503,Adaga Poderoso,gladibra,paladin,386,947815569,Retro Open PvP,2026-01-20 22:59:57.042544
16503,16504,Allly,gladibra,elder druid,386,943854867,Retro Open PvP,2026-01-20 22:59:57.042544
16504,16505,Junnio,gladibra,paladin,386,947978838,Retro Open PvP,2026-01-20 22:59:57.042544
16505,16506,King Jonyees,gladibra,paladin,386,948857032,Retro Open PvP,2026-01-20 22:59:57.042544
16506,16507,Lipao Caliente,gladibra,royal paladin,386,944280101,Retro Open PvP,2026-01-20 22:59:57.042544
16507,16508,Rawliz,gladibra,master sorcerer,386,944680965,Retro Open PvP,2026-01-20 22:59:57.042544
16508,16509,Styg Housedown,gladibra,royal paladin,386,948099118,Retro Open PvP,2026-01-20 22:59:57.042544
16509,16510,Zenfyll,xyla,exalted monk,386,949989475,Open PvP,2026-01-20 22:59:57.042544
16510,16511,Cosmics Vibes,havera,exalted monk,386,946021217,Open PvP,2026-01-20 22:59:57.042544
16511,16512,Junin Godlike,lutabra,master sorcerer,386,950055220,Retro Open PvP,2026-01-20 22:59:57.042544
16512,16513,Brown Fist,antica,exalted monk,386,946716554,Open PvP,2026-01-20 22:59:57.042544
16513,16514,Aka Francesco,zuna,elite knight,386,947075157,Hardcore PvP,2026-01-20 22:59:57.042544
16514,16515,Legendary Delin,zuna,elite knight,386,948579846,Hardcore PvP,2026-01-20 22:59:57.042544
16515,16516,Meta Theory,zuna,elite knight,386,945087821,Hardcore PvP,2026-01-20 22:59:57.042544
16516,16517,Xokox,zuna,paladin,386,947267576,Hardcore PvP,2026-01-20 22:59:57.042544
16517,16518,Herr Dgzerah,jadebra,exalted monk,386,946807932,Open PvP,2026-01-20 22:59:57.042544
16518,16519,Siux,epoca,elder druid,386,944146721,Retro Open PvP,2026-01-20 22:59:57.042544
16519,16520,Wavlozo,epoca,royal paladin,386,945184553,Retro Open PvP,2026-01-20 22:59:57.042544
16520,16521,Cherolline,terribra,knight,386,946927682,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16521,16522,Napheox Paralyzer,terribra,elder druid,386,949301567,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16522,16523,Opallao,terribra,royal paladin,386,950843087,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16523,16524,Qanauqor Pqoqmasp,terribra,royal paladin,386,948969815,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16524,16525,Trem Boll One,terribra,royal paladin,386,944510379,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16525,16526,Piin Lee,quelibra,exalted monk,386,950009563,Open PvP,2026-01-20 22:59:57.042544
16526,16527,Super Monjesito,ignitera,exalted monk,385,939904993,Open PvP,2026-01-20 22:59:57.042544
16527,16528,Arya Saint,tempestera,royal paladin,385,943011543,Retro Open PvP,2026-01-20 22:59:57.042544
16528,16529,Caesar Takuya,tempestera,druid,385,937621934,Retro Open PvP,2026-01-20 22:59:57.042544
16529,16530,Lil Sborr,tempestera,royal paladin,385,939959463,Retro Open PvP,2026-01-20 22:59:57.042544
16530,16531,Sofy Of Princess,tempestera,paladin,385,942906253,Retro Open PvP,2026-01-20 22:59:57.042544
16531,16532,Gwynm,quidera,exalted monk,385,938623504,Open PvP,2026-01-20 22:59:57.042544
16532,16533,Fhox Prime,sombra,royal paladin,385,937455925,Retro Open PvP,2026-01-20 22:59:57.042544
16533,16534,Activist Og,zunera,master sorcerer,385,937225822,Hardcore PvP,2026-01-20 22:59:57.042544
16534,16535,Fighterion,noctalia,exalted monk,385,939257703,Open PvP,2026-01-20 22:59:57.042544
16535,16536,Guatic Nofear,dracobra,exalted monk,385,936974600,Open PvP,2026-01-20 22:59:57.042544
16536,16537,Pro Status,dracobra,exalted monk,385,940951986,Open PvP,2026-01-20 22:59:57.042544
16537,16538,Paxarion,talera,exalted monk,385,940770541,Open PvP,2026-01-20 22:59:57.042544
16538,16539,Razeth Ztormbreaker,retalia,elder druid,385,938437289,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16539,16540,Mandatory Vacinenne,monstera,master sorcerer,385,939656471,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16540,16541,Ritter leon,monstera,master sorcerer,385,942641935,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16541,16542,Snow That Produkt,monstera,elder druid,385,937621642,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16542,16543,Rockixao,zunera,elite knight,385,941995729,Hardcore PvP,2026-01-20 22:59:57.042544
16543,16544,Kaka Owll Totem,gladibra,druid,385,937780497,Retro Open PvP,2026-01-20 22:59:57.042544
16544,16545,Magexzt All Star,gladibra,master sorcerer,385,938037956,Retro Open PvP,2026-01-20 22:59:57.042544
16545,16546,Rapha Punish You,gladibra,elder druid,385,937311968,Retro Open PvP,2026-01-20 22:59:57.042544
16546,16547,Selkie Depall,gladibra,royal paladin,385,937087017,Retro Open PvP,2026-01-20 22:59:57.042544
16547,16548,Old Legend,eclipta,elder druid,385,941661037,Retro Open PvP,2026-01-20 22:59:57.042544
16548,16549,Qukuryqu,eclipta,master sorcerer,385,937807185,Retro Open PvP,2026-01-20 22:59:57.042544
16549,16550,Munndrungo,lutabra,master sorcerer,385,936954057,Retro Open PvP,2026-01-20 22:59:57.042544
16550,16551,Toto Bad Boy,tempestera,master sorcerer,385,937033694,Retro Open PvP,2026-01-20 22:59:57.042544
16551,16552,Lilly Critical Punch,xybra,exalted monk,385,940879728,Open PvP,2026-01-20 22:59:57.042544
16552,16553,Yvnyx,eclipta,elder druid,385,939146918,Retro Open PvP,2026-01-20 22:59:57.042544
16553,16554,Benzu do Sertao,lutabra,elder druid,385,943638561,Retro Open PvP,2026-01-20 22:59:57.042544
16554,16555,Guinho Abusado,lutabra,paladin,385,943369434,Retro Open PvP,2026-01-20 22:59:57.042544
16555,16556,Piazza Bomba Superstar,lutabra,sorcerer,385,936998538,Retro Open PvP,2026-01-20 22:59:57.042544
16556,16557,Sac Rpbombinha,lutabra,royal paladin,385,938875934,Retro Open PvP,2026-01-20 22:59:57.042544
16557,16558,Brat Ytar,antica,exalted monk,385,941395774,Open PvP,2026-01-20 22:59:57.042544
16558,16559,Oliath,zuna,elite knight,385,937655113,Hardcore PvP,2026-01-20 22:59:57.042544
16559,16560,Bombinha Herbs,sombra,druid,385,938141118,Retro Open PvP,2026-01-20 22:59:57.042544
16560,16561,Kitosko,quintera,exalted monk,385,937557669,Open PvP,2026-01-20 22:59:57.042544
16561,16562,Legend Monaroth,epoca,elder druid,385,939993567,Retro Open PvP,2026-01-20 22:59:57.042544
16562,16563,Thander,epoca,elder druid,385,937455673,Retro Open PvP,2026-01-20 22:59:57.042544
16563,16564,Chronic Apez,terribra,elder druid,385,943056184,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16564,16565,Super Evil Megacorp,terribra,elite knight,385,937765499,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16565,16566,Juan malacopa,tempestera,master sorcerer,384,930441523,Retro Open PvP,2026-01-20 22:59:57.042544
16566,16567,Wal Cop,tempestera,master sorcerer,384,932133952,Retro Open PvP,2026-01-20 22:59:57.042544
16567,16568,Ma tu,tornabra,exalted monk,384,934493972,Open PvP,2026-01-20 22:59:57.042544
16568,16569,Smith Ikarus,zunera,sorcerer,384,931993946,Hardcore PvP,2026-01-20 22:59:57.042544
16569,16570,Eminence Elder Javier,mystera,elder druid,384,935006344,Retro Open PvP,2026-01-20 22:59:57.042544
16570,16571,Herbsz,penumbra,royal paladin,384,932863587,Retro Open PvP,2026-01-20 22:59:57.042544
16571,16572,Adic Archer,firmera,royal paladin,384,931894563,Retro Open PvP,2026-01-20 22:59:57.042544
16572,16573,Shanks Fearland,firmera,elder druid,384,929142800,Retro Open PvP,2026-01-20 22:59:57.042544
16573,16574,Smokyrelaz,firmera,elder druid,384,933487886,Retro Open PvP,2026-01-20 22:59:57.042544
16574,16575,Monketo Coqueto,quidera,monk,384,935647515,Open PvP,2026-01-20 22:59:57.042544
16575,16576,Srsaurio,mystera,elder druid,384,933117858,Retro Open PvP,2026-01-20 22:59:57.042544
16576,16577,Apenjong,retalia,druid,384,934243192,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16577,16578,Luck Shiver,retalia,master sorcerer,384,930427499,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16578,16579,Delta Sun,monstera,elite knight,384,932435289,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16579,16580,Elisp,monstera,elder druid,384,930993694,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16580,16581,Vapemx,monstera,royal paladin,384,935450683,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16581,16582,Zazek,monstera,elder druid,384,935979703,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16582,16583,Ex Jogador,ferobra,exalted monk,384,934076387,Open PvP,2026-01-20 22:59:57.042544
16583,16584,Sirir Monke,thyria,exalted monk,384,931611102,Open PvP,2026-01-20 22:59:57.042544
16584,16585,Alfa Jorcito,gladibra,royal paladin,384,935930158,Retro Open PvP,2026-01-20 22:59:57.042544
16585,16586,Loko kri,gladibra,elder druid,384,930445914,Retro Open PvP,2026-01-20 22:59:57.042544
16586,16587,Raizen Ventura,gladibra,royal paladin,384,929953038,Retro Open PvP,2026-01-20 22:59:57.042544
16587,16588,Didi Bazoka,eclipta,paladin,384,935918321,Retro Open PvP,2026-01-20 22:59:57.042544
16588,16589,Mustafa yazid,lutabra,sorcerer,384,932233544,Retro Open PvP,2026-01-20 22:59:57.042544
16589,16590,Brunon Brunon Brunon,firmera,elder druid,384,935145723,Retro Open PvP,2026-01-20 22:59:57.042544
16590,16591,Xiaolin Cansado,rasteibra,exalted monk,384,934649371,Open PvP,2026-01-20 22:59:57.042544
16591,16592,Wangh Lei,havera,exalted monk,384,929255162,Open PvP,2026-01-20 22:59:57.042544
16592,16593,Old Grey Monk,victoris,exalted monk,384,931076656,Open PvP,2026-01-20 22:59:57.042544
16593,16594,Beto Loko,lutabra,royal paladin,384,935707518,Retro Open PvP,2026-01-20 22:59:57.042544
16594,16595,Feru Fat,zuna,master sorcerer,384,932299694,Hardcore PvP,2026-01-20 22:59:57.042544
16595,16596,Gorriz Myth,zuna,master sorcerer,384,933708790,Hardcore PvP,2026-01-20 22:59:57.042544
16596,16597,Miiragea,zuna,royal paladin,384,936308972,Hardcore PvP,2026-01-20 22:59:57.042544
16597,16598,Mistic Belz,zuna,royal paladin,384,929532714,Hardcore PvP,2026-01-20 22:59:57.042544
16598,16599,Sivirka,zuna,paladin,384,931069449,Hardcore PvP,2026-01-20 22:59:57.042544
16599,16600,Logikal,retalia,knight,384,929207505,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16600,16601,Joelia,epoca,elder druid,384,930868901,Retro Open PvP,2026-01-20 22:59:57.042544
16601,16602,Beo Again,epoca,druid,384,933917266,Retro Open PvP,2026-01-20 22:59:57.042544
16602,16603,Grolax,epoca,paladin,384,933205828,Retro Open PvP,2026-01-20 22:59:57.042544
16603,16604,Dreadlokki,terribra,druid,384,935331575,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16604,16605,Henry assombra,terribra,elder druid,384,934888668,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16605,16606,Whiskif,terribra,druid,384,933440611,Retro Hardcore PvP,2026-01-20 22:59:57.042544
16606,16607,Lalovet Dominator,tempestera,elder druid,383,923576326,Retro Open PvP,2026-01-20 22:59:57.042544
16607,16608,Yoha Con Tenis,tempestera,royal paladin,383,923875793,Retro Open PvP,2026-01-20 22:59:57.042544
16608,16609,Jeseckz,sombra,monk,383,927443401,Retro Open PvP,2026-01-20 22:59:57.042544
16609,16610,Jota Colete Antivacilao,sombra,druid,383,922024247,Retro Open PvP,2026-01-20 22:59:57.042544
16610,16611,Achilles Legendary,zunera,elite knight,383,923486049,Hardcore PvP,2026-01-20 22:59:57.042544
16611,16612,Lord Meinard,zunera,knight,383,922949177,Hardcore PvP,2026-01-20 22:59:57.042544
16612,16613,Thee Pox,zunera,elite knight,383,922160792,Hardcore PvP,2026-01-20 22:59:57.042544
16613,16614,Curly Moe,firmera,royal paladin,383,924855470,Retro Open PvP,2026-01-20 22:59:57.042544
