,rank,name,world,vocation,level,experience,world_type,updated_at
10929,10930,Weewoy Jenkins,monstera,elder druid,597,3521612054,Retro Hardcore PvP,2026-01-26 19:02:58.360767
10930,10931,Sniperz,sombra,royal paladin,597,3518822583,Retro Open PvP,2026-01-26 19:02:58.360767
10931,10932,Fredos akiller,lutabra,paladin,597,3517281578,Retro Open PvP,2026-01-26 19:02:58.360767
10932,10933,Overdadeiro Niik,zuna,druid,597,3515782705,Hardcore PvP,2026-01-26 19:02:58.360767
10933,10934,Nighty Ampa,lutabra,elder druid,597,3515090258,Retro Open PvP,2026-01-26 19:02:58.360767
10934,10935,Mandatoryy Naamechange,monstera,elder druid,597,3514118802,Retro Hardcore PvP,2026-01-26 19:02:58.360767
10935,10936,Dracary Chun,talera,exalted monk,596,3509053556,Open PvP,2026-01-26 19:02:58.360767
10936,10937,Queen Aryh,gladibra,knight,596,3505780915,Retro Open PvP,2026-01-26 19:02:58.360767
10937,10938,Frost Dragon,zunera,druid,596,3504365530,Hardcore PvP,2026-01-26 19:02:58.360767
10938,10939,Slayer Rushback,zunera,master sorcerer,596,3502520317,Hardcore PvP,2026-01-26 19:02:58.360767
10939,10940,Mystic Jaguar,yonabra,exalted monk,596,3500581145,Optional PvP,2026-01-26 19:02:58.360767
10940,10941,The True Ragnar,karmeya,exalted monk,596,3498735473,Optional PvP,2026-01-26 19:02:58.360767
10941,10942,Smoofy,eclipta,royal paladin,596,3497581194,Retro Open PvP,2026-01-26 19:02:58.360767
10942,10943,Peasize pehkher,firmera,elder druid,596,3497165192,Retro Open PvP,2026-01-26 19:02:58.360767
10943,10944,Acertus,lobera,exalted monk,596,3494905902,Open PvP,2026-01-26 19:02:58.360767
10944,10945,Firemane Hollowed,lutabra,paladin,596,3494416089,Retro Open PvP,2026-01-26 19:02:58.360767
10945,10946,Stetic,tempestera,elder druid,596,3493172500,Retro Open PvP,2026-01-26 19:02:58.360767
10946,10947,Belfegor Poderoso,sombra,elder druid,595,3491630848,Retro Open PvP,2026-01-26 19:02:58.360767
10947,10948,Najlepszy Matheo,zunera,elder druid,595,3490140602,Hardcore PvP,2026-01-26 19:02:58.360767
10948,10949,Capitan Wedow,epoca,royal paladin,595,3489998259,Retro Open PvP,2026-01-26 19:02:58.360767
10949,10950,Gomes Monk,unebra,exalted monk,595,3482730548,Open PvP,2026-01-26 19:02:58.360767
10950,10951,Monkqey,solidera,exalted monk,595,3479886792,Open PvP,2026-01-26 19:02:58.360767
10951,10952,Basilicata,monstera,elite knight,595,3479184764,Retro Hardcore PvP,2026-01-26 19:02:58.360767
10952,10953,Salviano Monk,ferobra,exalted monk,595,3477875866,Open PvP,2026-01-26 19:02:58.360767
10953,10954,Ray Pakamil,retalia,royal paladin,595,3476301697,Retro Hardcore PvP,2026-01-26 19:02:58.360767
10954,10955,Arcylisz,zunera,master sorcerer,594,3473000518,Hardcore PvP,2026-01-26 19:02:58.360767
10955,10956,Foten,epoca,elder druid,594,3472810113,Retro Open PvP,2026-01-26 19:02:58.360767
10956,10957,Mytan,gladibra,druid,594,3468262373,Retro Open PvP,2026-01-26 19:02:58.360767
10957,10958,Monge Peh Naporta,belobra,exalted monk,594,3465792645,Optional PvP,2026-01-26 19:02:58.360767
10958,10959,Swordmaestro,zunera,elite knight,594,3464216664,Hardcore PvP,2026-01-26 19:02:58.360767
10959,10960,Ne Qu,harmonia,exalted monk,594,3462510884,Optional PvP,2026-01-26 19:02:58.360767
10960,10961,Liiiinkhs,zuna,sorcerer,594,3459913749,Hardcore PvP,2026-01-26 19:02:58.360767
10961,10962,Monk Da Vinci,collabra,exalted monk,594,3459624530,Optional PvP,2026-01-26 19:02:58.360767
10962,10963,Alx Daaem,tempestera,master sorcerer,594,3458344184,Retro Open PvP,2026-01-26 19:02:58.360767
10963,10964,King Peleador,firmera,royal paladin,594,3458157834,Retro Open PvP,2026-01-26 19:02:58.360767
10964,10965,Grooszka Monk,refugia,exalted monk,593,3453997683,Optional PvP,2026-01-26 19:02:58.360767
10965,10966,Kurt fiffienjoyer,sonira,exalted monk,593,3453788337,Optional PvP,2026-01-26 19:02:58.360767
10966,10967,Relynis Illusion,gladibra,royal paladin,593,3452531087,Retro Open PvP,2026-01-26 19:02:58.360767
10967,10968,Kozackie Zgiby,zuna,royal paladin,593,3452047272,Hardcore PvP,2026-01-26 19:02:58.360767
10968,10969,Fensus Ak,firmera,elder druid,593,3450001992,Retro Open PvP,2026-01-26 19:02:58.360767
10969,10970,Axiorq,zuna,elite knight,593,3446380315,Hardcore PvP,2026-01-26 19:02:58.360767
10970,10971,Xemart Rafagmor,epoca,elder druid,593,3446195902,Retro Open PvP,2026-01-26 19:02:58.360767
10971,10972,Night Boxe,jadebra,exalted monk,593,3446148842,Open PvP,2026-01-26 19:02:58.360767
10972,10973,Bawzzek,zuna,knight,593,3445694475,Hardcore PvP,2026-01-26 19:02:58.360767
10973,10974,Celistrez,terribra,knight,593,3445283237,Retro Hardcore PvP,2026-01-26 19:02:58.360767
10974,10975,Tiig ran,monza,exalted monk,593,3443879652,Optional PvP,2026-01-26 19:02:58.360767
10975,10976,Peker Amana,firmera,elite knight,593,3443354142,Retro Open PvP,2026-01-26 19:02:58.360767
10976,10977,Digg Dimm,lutabra,knight,593,3442403383,Retro Open PvP,2026-01-26 19:02:58.360767
10977,10978,Peasize Skeptic,firmera,master sorcerer,593,3442214073,Retro Open PvP,2026-01-26 19:02:58.360767
10978,10979,Sinjaaa,zuna,elder druid,593,3441673908,Hardcore PvP,2026-01-26 19:02:58.360767
10979,10980,Silver Sirius,firmera,knight,593,3440494496,Retro Open PvP,2026-01-26 19:02:58.360767
10980,10981,Thairy Ruler,firmera,druid,592,3439009742,Retro Open PvP,2026-01-26 19:02:58.360767
10981,10982,Ohtooodles,gladera,exalted monk,592,3438334860,Optional PvP,2026-01-26 19:02:58.360767
10982,10983,Uncle Slam,eclipta,elite knight,592,3435765788,Retro Open PvP,2026-01-26 19:02:58.360767
10983,10984,Feehzin da Vila,terribra,royal paladin,592,3433361181,Retro Hardcore PvP,2026-01-26 19:02:58.360767
10984,10985,Mandatory Nameechange,monstera,elder druid,592,3432998958,Retro Hardcore PvP,2026-01-26 19:02:58.360767
10985,10986,Vilyam,eclipta,royal paladin,592,3432275745,Retro Open PvP,2026-01-26 19:02:58.360767
10986,10987,Fist of avalon,ignitera,exalted monk,592,3432118232,Open PvP,2026-01-26 19:02:58.360767
10987,10988,Darveck Meditando,xybra,exalted monk,592,3431547295,Open PvP,2026-01-26 19:02:58.360767
10988,10989,Vinicim Fulltreta,gladibra,elder druid,592,3431352024,Retro Open PvP,2026-01-26 19:02:58.360767
10989,10990,Telliskivi,eclipta,royal paladin,592,3431289696,Retro Open PvP,2026-01-26 19:02:58.360767
10990,10991,Paulin Posturado,gladibra,knight,592,3431068635,Retro Open PvP,2026-01-26 19:02:58.360767
10991,10992,Hensga,zunera,master sorcerer,592,3430863589,Hardcore PvP,2026-01-26 19:02:58.360767
10992,10993,Blind Guardian,lutabra,elite knight,592,3428493031,Retro Open PvP,2026-01-26 19:02:58.360767
10993,10994,Fist of Serenity,serdebra,exalted monk,592,3428390220,Open PvP,2026-01-26 19:02:58.360767
10994,10995,Bebetoxd,firmera,paladin,592,3426563427,Retro Open PvP,2026-01-26 19:02:58.360767
10995,10996,Wanted Vraku,retalia,elder druid,592,3425543866,Retro Hardcore PvP,2026-01-26 19:02:58.360767
10996,10997,Sion Calmo,celebra,exalted monk,591,3421778629,Optional PvP,2026-01-26 19:02:58.360767
10997,10998,Zuuba,zuna,master sorcerer,591,3421615798,Hardcore PvP,2026-01-26 19:02:58.360767
10998,10999,Old Tobi,unebra,exalted monk,591,3415247621,Open PvP,2026-01-26 19:02:58.360767
10999,11000,Tchovsz,gladibra,master sorcerer,591,3413950754,Retro Open PvP,2026-01-26 19:02:58.360767
11000,11001,Rhantloss,tempestera,elite knight,591,3409671327,Retro Open PvP,2026-01-26 19:02:58.360767
11001,11002,Adrax Todriis,eclipta,master sorcerer,591,3407402974,Retro Open PvP,2026-01-26 19:02:58.360767
11002,11003,Tomvidio Madlife,tempestera,elder druid,591,3405841968,Retro Open PvP,2026-01-26 19:02:58.360767
11003,11004,Mandatory Namechangedsz,eclipta,elder druid,591,3405737476,Retro Open PvP,2026-01-26 19:02:58.360767
11004,11005,Mandatory Namecheingii,monstera,royal paladin,590,3405391964,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11005,11006,Herra Kersantti,epoca,elite knight,590,3404956633,Retro Open PvP,2026-01-26 19:02:58.360767
11006,11007,Lvchar Wiizo,tempestera,sorcerer,590,3401608404,Retro Open PvP,2026-01-26 19:02:58.360767
11007,11008,Bolablodi Afirmaeforte,gladibra,paladin,590,3399889290,Retro Open PvP,2026-01-26 19:02:58.360767
11008,11009,Nandin Superstar,lutabra,elder druid,590,3396782188,Retro Open PvP,2026-01-26 19:02:58.360767
11009,11010,Mkalmost,inabra,exalted monk,590,3392102888,Open PvP,2026-01-26 19:02:58.360767
11010,11011,Andromeda Ignis,epoca,elite knight,590,3391720841,Retro Open PvP,2026-01-26 19:02:58.360767
11011,11012,Light Scream,epoca,master sorcerer,590,3390848326,Retro Open PvP,2026-01-26 19:02:58.360767
11012,11013,Lui Doe,zunera,sorcerer,590,3390841136,Hardcore PvP,2026-01-26 19:02:58.360767
11013,11014,Derek Aventureiro,lutabra,sorcerer,590,3390367220,Retro Open PvP,2026-01-26 19:02:58.360767
11014,11015,Rhydon Knighter,sombra,knight,590,3390366794,Retro Open PvP,2026-01-26 19:02:58.360767
11015,11016,Dragonzix,lutabra,elite knight,590,3388789626,Retro Open PvP,2026-01-26 19:02:58.360767
11016,11017,Royal Cidox,lutabra,master sorcerer,590,3388396999,Retro Open PvP,2026-01-26 19:02:58.360767
11017,11018,Purplehaze Wizard,tempestera,elder druid,589,3387534061,Retro Open PvP,2026-01-26 19:02:58.360767
11018,11019,Thonarax,zuna,royal paladin,589,3385093879,Hardcore PvP,2026-01-26 19:02:58.360767
11019,11020,Neverend,nevia,exalted monk,589,3384047266,Optional PvP,2026-01-26 19:02:58.360767
11020,11021,Angelito Bifestinha,xymera,exalted monk,589,3383445621,Open PvP,2026-01-26 19:02:58.360767
11021,11022,Hasztag izii,retalia,master sorcerer,589,3382986875,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11022,11023,Putz Puts,epoca,druid,589,3382389338,Retro Open PvP,2026-01-26 19:02:58.360767
11023,11024,Doedah,retalia,elite knight,589,3381358959,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11024,11025,Stor Mustarn,epoca,master sorcerer,589,3380826612,Retro Open PvP,2026-01-26 19:02:58.360767
11025,11026,Monka Omega,kalibra,exalted monk,589,3380103838,Optional PvP,2026-01-26 19:02:58.360767
11026,11027,Mandatory Vaccine Szinky,monstera,druid,589,3378453552,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11027,11028,Nigthy Ampa,lutabra,elite knight,589,3378434609,Retro Open PvP,2026-01-26 19:02:58.360767
11028,11029,Sepirus Larks,havera,exalted monk,589,3378306758,Open PvP,2026-01-26 19:02:58.360767
11029,11030,Go Vrzick,ombra,exalted monk,589,3373964882,Open PvP,2026-01-26 19:02:58.360767
11030,11031,Tuzsy Boy,monstera,elite knight,589,3372119388,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11031,11032,Necroszer,zunera,elite knight,589,3371084701,Hardcore PvP,2026-01-26 19:02:58.360767
11032,11033,Chapolim Poderoso,gladibra,royal paladin,588,3370405547,Retro Open PvP,2026-01-26 19:02:58.360767
11033,11034,Rhuanzinho Poderoso,gladibra,royal paladin,588,3370050254,Retro Open PvP,2026-01-26 19:02:58.360767
11034,11035,Sieg Hunt,retalia,royal paladin,588,3368874552,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11035,11036,Invalid Monk,pacera,exalted monk,588,3368063988,Optional PvP,2026-01-26 19:02:58.360767
11036,11037,Toya Alekorie,retalia,royal paladin,588,3367293953,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11037,11038,Ki Telka,monza,exalted monk,588,3364531960,Optional PvP,2026-01-26 19:02:58.360767
11038,11039,Venvis Uncle,zuna,sorcerer,588,3363967527,Hardcore PvP,2026-01-26 19:02:58.360767
11039,11040,Quesillito On Runera,xymera,exalted monk,588,3363310491,Open PvP,2026-01-26 19:02:58.360767
11040,11041,Miiguelito Monk,solidera,exalted monk,588,3363307359,Open PvP,2026-01-26 19:02:58.360767
11041,11042,Amazing Pablo,retalia,druid,588,3358303371,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11042,11043,Incredible Rasty,firmera,royal paladin,587,3353534669,Retro Open PvP,2026-01-26 19:02:58.360767
11043,11044,Dzejas,nevia,exalted monk,587,3352601038,Optional PvP,2026-01-26 19:02:58.360767
11044,11045,Fiuk Fastbolt,gladibra,royal paladin,587,3352110545,Retro Open PvP,2026-01-26 19:02:58.360767
11045,11046,Enlightened Lootboxx,yovera,exalted monk,587,3350807458,Optional PvP,2026-01-26 19:02:58.360767
11046,11047,Antozen,menera,exalted monk,587,3349033044,Optional PvP,2026-01-26 19:02:58.360767
11047,11048,Tux the Grey,monstera,royal paladin,587,3345164427,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11048,11049,Ellon Moscow,monstera,royal paladin,587,3343728373,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11049,11050,Iocaa,lutabra,elder druid,587,3343470681,Retro Open PvP,2026-01-26 19:02:58.360767
11050,11051,Skinp,firmera,elite knight,587,3341054208,Retro Open PvP,2026-01-26 19:02:58.360767
11051,11052,Rububub,retalia,royal paladin,587,3339993888,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11052,11053,Brollz,lutabra,paladin,587,3339669792,Retro Open PvP,2026-01-26 19:02:58.360767
11053,11054,Te Xuh,zunera,elder druid,587,3339625063,Hardcore PvP,2026-01-26 19:02:58.360767
11054,11055,Czarodziejski Ludzik,eclipta,exalted monk,587,3339338474,Retro Open PvP,2026-01-26 19:02:58.360767
11055,11056,Druid On Lifee,gladibra,druid,587,3338973852,Retro Open PvP,2026-01-26 19:02:58.360767
11056,11057,Walawa,tempestera,exalted monk,587,3338873811,Retro Open PvP,2026-01-26 19:02:58.360767
11057,11058,Carlutho Knight,lutabra,elite knight,587,3338752786,Retro Open PvP,2026-01-26 19:02:58.360767
11058,11059,Mandatory Nameshange,monstera,royal paladin,587,3337924132,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11059,11060,Derzunk Humble,eclipta,elder druid,587,3337489205,Retro Open PvP,2026-01-26 19:02:58.360767
11060,11061,Rendx,terribra,elder druid,587,3337310485,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11061,11062,Kathryx,epoca,master sorcerer,587,3337112853,Retro Open PvP,2026-01-26 19:02:58.360767
11062,11063,Gabonen,eclipta,elder druid,586,3335157801,Retro Open PvP,2026-01-26 19:02:58.360767
11063,11064,Senzel,monstera,druid,586,3333086580,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11064,11065,Gavul,yovera,exalted monk,586,3331710786,Optional PvP,2026-01-26 19:02:58.360767
11065,11066,The Monk Wukong,eclipta,exalted monk,586,3330743815,Retro Open PvP,2026-01-26 19:02:58.360767
11066,11067,Mandatory Namechaingeei,monstera,elder druid,586,3330653557,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11067,11068,Killerstealer,nefera,exalted monk,586,3329096940,Optional PvP,2026-01-26 19:02:58.360767
11068,11069,Ovatsug Tirano,terribra,royal paladin,586,3327494633,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11069,11070,Kael Fist,vunira,exalted monk,586,3326858482,Open PvP,2026-01-26 19:02:58.360767
11070,11071,Aldora Machine,lutabra,elite knight,586,3326620144,Retro Open PvP,2026-01-26 19:02:58.360767
11071,11072,Aniezinhaa,terribra,royal paladin,586,3326147075,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11072,11073,Flavinho,lutabra,elder druid,586,3325585964,Retro Open PvP,2026-01-26 19:02:58.360767
11073,11074,Stan Daaarsh,nevia,exalted monk,586,3323538661,Optional PvP,2026-01-26 19:02:58.360767
11074,11075,Hellikipotel,monstera,master sorcerer,586,3323302640,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11075,11076,Exatamenet,yonabra,exalted monk,586,3321503390,Optional PvP,2026-01-26 19:02:58.360767
11076,11077,Fasti Style,sonira,exalted monk,585,3319251854,Optional PvP,2026-01-26 19:02:58.360767
11077,11078,Imperfect John,zuna,master sorcerer,585,3317832194,Hardcore PvP,2026-01-26 19:02:58.360767
11078,11079,Starscream Sereno,kalibra,exalted monk,585,3316060980,Optional PvP,2026-01-26 19:02:58.360767
11079,11080,Testless,gladibra,elite knight,585,3315067530,Retro Open PvP,2026-01-26 19:02:58.360767
11080,11081,Rattumo Rush,lutabra,knight,585,3313094919,Retro Open PvP,2026-01-26 19:02:58.360767
11081,11082,Reliquia Gosteipeguei,gladibra,paladin,585,3313040700,Retro Open PvP,2026-01-26 19:02:58.360767
11082,11083,Quincy Black Mercedes,epoca,elite knight,585,3310982833,Retro Open PvP,2026-01-26 19:02:58.360767
11083,11084,Killer Adrian,zuna,paladin,585,3310929194,Hardcore PvP,2026-01-26 19:02:58.360767
11084,11085,Vinicimzz,sombra,royal paladin,585,3308069906,Retro Open PvP,2026-01-26 19:02:58.360767
11085,11086,Slimak Lord Wiader,retalia,master sorcerer,585,3307372549,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11086,11087,Ghostziikk,gladibra,elite knight,585,3307367837,Retro Open PvP,2026-01-26 19:02:58.360767
11087,11088,Xopazo Pagafuba Probrunin,sombra,paladin,585,3305743909,Retro Open PvP,2026-01-26 19:02:58.360767
11088,11089,Atonio,astera,exalted monk,585,3305151589,Optional PvP,2026-01-26 19:02:58.360767
11089,11090,Cap Salazar,zunera,master sorcerer,585,3304807768,Hardcore PvP,2026-01-26 19:02:58.360767
11090,11091,Baddabim badda boom,epoca,knight,584,3301800966,Retro Open PvP,2026-01-26 19:02:58.360767
11091,11092,Sunn zy,terribra,sorcerer,584,3301613406,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11092,11093,Pepup,lutabra,elite knight,584,3301212541,Retro Open PvP,2026-01-26 19:02:58.360767
11093,11094,Valgenzint,firmera,elite knight,584,3297999201,Retro Open PvP,2026-01-26 19:02:58.360767
11094,11095,Maiikii,epoca,elder druid,584,3297422519,Retro Open PvP,2026-01-26 19:02:58.360767
11095,11096,Mandatory Vacknine,firmera,elder druid,584,3297101978,Retro Open PvP,2026-01-26 19:02:58.360767
11096,11097,Impvkt Bombstyle,sombra,royal paladin,584,3296708132,Retro Open PvP,2026-01-26 19:02:58.360767
11097,11098,Shaka Devilry,lutabra,master sorcerer,584,3294228258,Retro Open PvP,2026-01-26 19:02:58.360767
11098,11099,Saintms Sanguine,firmera,master sorcerer,584,3293044131,Retro Open PvP,2026-01-26 19:02:58.360767
11099,11100,Asey Igis,sombra,elite knight,584,3292570014,Retro Open PvP,2026-01-26 19:02:58.360767
11100,11101,Volsung San,inabra,exalted monk,584,3292275677,Open PvP,2026-01-26 19:02:58.360767
11101,11102,Poryciuuch,eclipta,elite knight,584,3291624331,Retro Open PvP,2026-01-26 19:02:58.360767
11102,11103,Sane Ryonos,antica,exalted monk,584,3290558656,Open PvP,2026-01-26 19:02:58.360767
11103,11104,Darxz,firmera,royal paladin,584,3288637450,Retro Open PvP,2026-01-26 19:02:58.360767
11104,11105,Karynaa,xyla,exalted monk,584,3286082424,Open PvP,2026-01-26 19:02:58.360767
11105,11106,Fiumaro Bombinha,terribra,elder druid,584,3285988999,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11106,11107,Rak so,zunera,master sorcerer,584,3285968179,Hardcore PvP,2026-01-26 19:02:58.360767
11107,11108,Yeiner Retro Manda,zunera,druid,583,3284540751,Hardcore PvP,2026-01-26 19:02:58.360767
11108,11109,Porman Dzik,retalia,sorcerer,583,3283869307,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11109,11110,Arturo Monk,issobra,exalted monk,583,3283671287,Optional PvP,2026-01-26 19:02:58.360767
11110,11111,Tryszczyla,monstera,knight,583,3281262498,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11111,11112,Xuub Poderoso,gladibra,paladin,583,3277625026,Retro Open PvP,2026-01-26 19:02:58.360767
11112,11113,King Charming,tempestera,master sorcerer,583,3275116835,Retro Open PvP,2026-01-26 19:02:58.360767
11113,11114,Drunken Sensei,premia,exalted monk,583,3274576188,Open PvP,2026-01-26 19:02:58.360767
11114,11115,Skocio Monk,nevia,exalted monk,583,3272662978,Optional PvP,2026-01-26 19:02:58.360767
11115,11116,Colabrinco Sereno,issobra,exalted monk,583,3272408816,Optional PvP,2026-01-26 19:02:58.360767
11116,11117,Barney Stinsson,epoca,knight,583,3271902405,Retro Open PvP,2026-01-26 19:02:58.360767
11117,11118,Bruce Banter,bravoria,exalted monk,583,3269090997,Optional PvP,2026-01-26 19:02:58.360767
11118,11119,Mandatory Namechangeeeo,monstera,elder druid,583,3268854203,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11119,11120,Jualea Horea,terribra,knight,582,3267856594,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11120,11121,Peiperplein,epoca,royal paladin,582,3267616102,Retro Open PvP,2026-01-26 19:02:58.360767
11121,11122,Pajeshoww,terribra,elite knight,582,3266404537,Retro Hardcore PvP,2026-01-26 19:02:58.360767
11122,11123,Bruno Tempest,tempestera,elder druid,582,3265967611,Retro Open PvP,2026-01-26 19:02:58.360767
